# Extracted 3624 fully qualified emojis
# Format: codepoint_hex_string|emoji_string|emoji_name
1F600|😀|grinning face
1F468200D1F9B2|👨‍🦲|man: bald
1F4681F3FB200D1F9B2|👨🏻‍🦲|man: light skin tone, bald
1F4681F3FC200D1F9B2|👨🏼‍🦲|man: medium-light skin tone, bald
1F4681F3FD200D1F9B2|👨🏽‍🦲|man: medium skin tone, bald
1F4681F3FE200D1F9B2|👨🏾‍🦲|man: medium-dark skin tone, bald
1F4681F3FF200D1F9B2|👨🏿‍🦲|man: dark skin tone, bald
1F469|👩|woman
1F4691F3FB|👩🏻|woman: light skin tone
1F4691F3FC|👩🏼|woman: medium-light skin tone
1F4691F3FD|👩🏽|woman: medium skin tone
1F4691F3FE|👩🏾|woman: medium-dark skin tone
1F4691F3FF|👩🏿|woman: dark skin tone
1F469200D1F9B0|👩‍🦰|woman: red hair
1F4691F3FB200D1F9B0|👩🏻‍🦰|woman: light skin tone, red hair
1F4691F3FC200D1F9B0|👩🏼‍🦰|woman: medium-light skin tone, red hair
1F4691F3FD200D1F9B0|👩🏽‍🦰|woman: medium skin tone, red hair
1F4691F3FE200D1F9B0|👩🏾‍🦰|woman: medium-dark skin tone, red hair
1F4691F3FF200D1F9B0|👩🏿‍🦰|woman: dark skin tone, red hair
1F9D1200D1F9B0|🧑‍🦰|person: red hair
1F9D11F3FB200D1F9B0|🧑🏻‍🦰|person: light skin tone, red hair
1F9D11F3FC200D1F9B0|🧑🏼‍🦰|person: medium-light skin tone, red hair
1F9D11F3FD200D1F9B0|🧑🏽‍🦰|person: medium skin tone, red hair
1F9D11F3FE200D1F9B0|🧑🏾‍🦰|person: medium-dark skin tone, red hair
1F9D11F3FF200D1F9B0|🧑🏿‍🦰|person: dark skin tone, red hair
1F469200D1F9B1|👩‍🦱|woman: curly hair
1F4691F3FB200D1F9B1|👩🏻‍🦱|woman: light skin tone, curly hair
1F4691F3FC200D1F9B1|👩🏼‍🦱|woman: medium-light skin tone, curly hair
1F4691F3FD200D1F9B1|👩🏽‍🦱|woman: medium skin tone, curly hair
1F4691F3FE200D1F9B1|👩🏾‍🦱|woman: medium-dark skin tone, curly hair
1F4691F3FF200D1F9B1|👩🏿‍🦱|woman: dark skin tone, curly hair
1F9D1200D1F9B1|🧑‍🦱|person: curly hair
1F9D11F3FB200D1F9B1|🧑🏻‍🦱|person: light skin tone, curly hair
1F9D11F3FC200D1F9B1|🧑🏼‍🦱|person: medium-light skin tone, curly hair
1F9D11F3FD200D1F9B1|🧑🏽‍🦱|person: medium skin tone, curly hair
1F9D11F3FE200D1F9B1|🧑🏾‍🦱|person: medium-dark skin tone, curly hair
1F9D11F3FF200D1F9B1|🧑🏿‍🦱|person: dark skin tone, curly hair
1F469200D1F9B3|👩‍🦳|woman: white hair
1F4691F3FB200D1F9B3|👩🏻‍🦳|woman: light skin tone, white hair
1F4691F3FC200D1F9B3|👩🏼‍🦳|woman: medium-light skin tone, white hair
1F4691F3FD200D1F9B3|👩🏽‍🦳|woman: medium skin tone, white hair
1F4691F3FE200D1F9B3|👩🏾‍🦳|woman: medium-dark skin tone, white hair
1F4691F3FF200D1F9B3|👩🏿‍🦳|woman: dark skin tone, white hair
1F9D1200D1F9B3|🧑‍🦳|person: white hair
1F9D11F3FB200D1F9B3|🧑🏻‍🦳|person: light skin tone, white hair
1F9D11F3FC200D1F9B3|🧑🏼‍🦳|person: medium-light skin tone, white hair
1F9D11F3FD200D1F9B3|🧑🏽‍🦳|person: medium skin tone, white hair
1F9D11F3FE200D1F9B3|🧑🏾‍🦳|person: medium-dark skin tone, white hair
1F9D11F3FF200D1F9B3|🧑🏿‍🦳|person: dark skin tone, white hair
1F469200D1F9B2|👩‍🦲|woman: bald
1F4691F3FB200D1F9B2|👩🏻‍🦲|woman: light skin tone, bald
1F4691F3FC200D1F9B2|👩🏼‍🦲|woman: medium-light skin tone, bald
1F4691F3FD200D1F9B2|👩🏽‍🦲|woman: medium skin tone, bald
1F4691F3FE200D1F9B2|👩🏾‍🦲|woman: medium-dark skin tone, bald
1F4691F3FF200D1F9B2|👩🏿‍🦲|woman: dark skin tone, bald
1F9D1200D1F9B2|🧑‍🦲|person: bald
1F9D11F3FB200D1F9B2|🧑🏻‍🦲|person: light skin tone, bald
1F9D11F3FC200D1F9B2|🧑🏼‍🦲|person: medium-light skin tone, bald
1F9D11F3FD200D1F9B2|🧑🏽‍🦲|person: medium skin tone, bald
1F9D11F3FE200D1F9B2|🧑🏾‍🦲|person: medium-dark skin tone, bald
1F9D11F3FF200D1F9B2|🧑🏿‍🦲|person: dark skin tone, bald
1F471200D2640FE0F|👱‍♀️|woman: blond hair
1F4711F3FB200D2640FE0F|👱🏻‍♀️|woman: light skin tone, blond hair
1F4711F3FC200D2640FE0F|👱🏼‍♀️|woman: medium-light skin tone, blond hair
1F4711F3FD200D2640FE0F|👱🏽‍♀️|woman: medium skin tone, blond hair
1F4711F3FE200D2640FE0F|👱🏾‍♀️|woman: medium-dark skin tone, blond hair
1F4711F3FF200D2640FE0F|👱🏿‍♀️|woman: dark skin tone, blond hair
1F471200D2642FE0F|👱‍♂️|man: blond hair
1F4711F3FB200D2642FE0F|👱🏻‍♂️|man: light skin tone, blond hair
1F4711F3FC200D2642FE0F|👱🏼‍♂️|man: medium-light skin tone, blond hair
1F4711F3FD200D2642FE0F|👱🏽‍♂️|man: medium skin tone, blond hair
1F4711F3FE200D2642FE0F|👱🏾‍♂️|man: medium-dark skin tone, blond hair
1F4711F3FF200D2642FE0F|👱🏿‍♂️|man: dark skin tone, blond hair
1F9D3|🧓|older person
1F9D31F3FB|🧓🏻|older person: light skin tone
1F9D31F3FC|🧓🏼|older person: medium-light skin tone
1F9D31F3FD|🧓🏽|older person: medium skin tone
1F9D31F3FE|🧓🏾|older person: medium-dark skin tone
1F9D31F3FF|🧓🏿|older person: dark skin tone
1F474|👴|old man
1F4741F3FB|👴🏻|old man: light skin tone
1F4741F3FC|👴🏼|old man: medium-light skin tone
1F4741F3FD|👴🏽|old man: medium skin tone
1F4741F3FE|👴🏾|old man: medium-dark skin tone
1F4741F3FF|👴🏿|old man: dark skin tone
1F475|👵|old woman
1F4751F3FB|👵🏻|old woman: light skin tone
1F4751F3FC|👵🏼|old woman: medium-light skin tone
1F4751F3FD|👵🏽|old woman: medium skin tone
1F4751F3FE|👵🏾|old woman: medium-dark skin tone
1F4751F3FF|👵🏿|old woman: dark skin tone
1F64D|🙍|person frowning
1F64D1F3FB|🙍🏻|person frowning: light skin tone
1F64D1F3FC|🙍🏼|person frowning: medium-light skin tone
1F64D1F3FD|🙍🏽|person frowning: medium skin tone
1F64D1F3FE|🙍🏾|person frowning: medium-dark skin tone
1F64D1F3FF|🙍🏿|person frowning: dark skin tone
1F64D200D2642FE0F|🙍‍♂️|man frowning
1F64D1F3FB200D2642FE0F|🙍🏻‍♂️|man frowning: light skin tone
1F64D1F3FC200D2642FE0F|🙍🏼‍♂️|man frowning: medium-light skin tone
1F64D1F3FD200D2642FE0F|🙍🏽‍♂️|man frowning: medium skin tone
1F64D1F3FE200D2642FE0F|🙍🏾‍♂️|man frowning: medium-dark skin tone
1F64D1F3FF200D2642FE0F|🙍🏿‍♂️|man frowning: dark skin tone
1F64D200D2640FE0F|🙍‍♀️|woman frowning
1F64D1F3FB200D2640FE0F|🙍🏻‍♀️|woman frowning: light skin tone
1F64D1F3FC200D2640FE0F|🙍🏼‍♀️|woman frowning: medium-light skin tone
1F64D1F3FD200D2640FE0F|🙍🏽‍♀️|woman frowning: medium skin tone
1F64D1F3FE200D2640FE0F|🙍🏾‍♀️|woman frowning: medium-dark skin tone
1F64D1F3FF200D2640FE0F|🙍🏿‍♀️|woman frowning: dark skin tone
1F64E|🙎|person pouting
1F64E1F3FB|🙎🏻|person pouting: light skin tone
1F64E1F3FC|🙎🏼|person pouting: medium-light skin tone
1F64E1F3FD|🙎🏽|person pouting: medium skin tone
1F64E1F3FE|🙎🏾|person pouting: medium-dark skin tone
1F64E1F3FF|🙎🏿|person pouting: dark skin tone
1F64E200D2642FE0F|🙎‍♂️|man pouting
1F64E1F3FB200D2642FE0F|🙎🏻‍♂️|man pouting: light skin tone
1F64E1F3FC200D2642FE0F|🙎🏼‍♂️|man pouting: medium-light skin tone
1F64E1F3FD200D2642FE0F|🙎🏽‍♂️|man pouting: medium skin tone
1F64E1F3FE200D2642FE0F|🙎🏾‍♂️|man pouting: medium-dark skin tone
1F64E1F3FF200D2642FE0F|🙎🏿‍♂️|man pouting: dark skin tone
1F64E200D2640FE0F|🙎‍♀️|woman pouting
1F64E1F3FB200D2640FE0F|🙎🏻‍♀️|woman pouting: light skin tone
1F64E1F3FC200D2640FE0F|🙎🏼‍♀️|woman pouting: medium-light skin tone
1F64E1F3FD200D2640FE0F|🙎🏽‍♀️|woman pouting: medium skin tone
1F64E1F3FE200D2640FE0F|🙎🏾‍♀️|woman pouting: medium-dark skin tone
1F64E1F3FF200D2640FE0F|🙎🏿‍♀️|woman pouting: dark skin tone
1F645|🙅|person gesturing NO
1F6451F3FB|🙅🏻|person gesturing NO: light skin tone
1F6451F3FC|🙅🏼|person gesturing NO: medium-light skin tone
1F6451F3FD|🙅🏽|person gesturing NO: medium skin tone
1F6451F3FE|🙅🏾|person gesturing NO: medium-dark skin tone
1F6451F3FF|🙅🏿|person gesturing NO: dark skin tone
1F645200D2642FE0F|🙅‍♂️|man gesturing NO
1F6451F3FB200D2642FE0F|🙅🏻‍♂️|man gesturing NO: light skin tone
1F6451F3FC200D2642FE0F|🙅🏼‍♂️|man gesturing NO: medium-light skin tone
1F6451F3FD200D2642FE0F|🙅🏽‍♂️|man gesturing NO: medium skin tone
1F6451F3FE200D2642FE0F|🙅🏾‍♂️|man gesturing NO: medium-dark skin tone
1F6451F3FF200D2642FE0F|🙅🏿‍♂️|man gesturing NO: dark skin tone
1F645200D2640FE0F|🙅‍♀️|woman gesturing NO
1F6451F3FB200D2640FE0F|🙅🏻‍♀️|woman gesturing NO: light skin tone
1F6451F3FC200D2640FE0F|🙅🏼‍♀️|woman gesturing NO: medium-light skin tone
1F6451F3FD200D2640FE0F|🙅🏽‍♀️|woman gesturing NO: medium skin tone
1F6451F3FE200D2640FE0F|🙅🏾‍♀️|woman gesturing NO: medium-dark skin tone
1F6451F3FF200D2640FE0F|🙅🏿‍♀️|woman gesturing NO: dark skin tone
1F646|🙆|person gesturing OK
1F6461F3FB|🙆🏻|person gesturing OK: light skin tone
1F6461F3FC|🙆🏼|person gesturing OK: medium-light skin tone
1F6461F3FD|🙆🏽|person gesturing OK: medium skin tone
1F6461F3FE|🙆🏾|person gesturing OK: medium-dark skin tone
1F6461F3FF|🙆🏿|person gesturing OK: dark skin tone
1F646200D2642FE0F|🙆‍♂️|man gesturing OK
1F6461F3FB200D2642FE0F|🙆🏻‍♂️|man gesturing OK: light skin tone
1F6461F3FC200D2642FE0F|🙆🏼‍♂️|man gesturing OK: medium-light skin tone
1F6461F3FD200D2642FE0F|🙆🏽‍♂️|man gesturing OK: medium skin tone
1F6461F3FE200D2642FE0F|🙆🏾‍♂️|man gesturing OK: medium-dark skin tone
1F6461F3FF200D2642FE0F|🙆🏿‍♂️|man gesturing OK: dark skin tone
1F646200D2640FE0F|🙆‍♀️|woman gesturing OK
1F6461F3FB200D2640FE0F|🙆🏻‍♀️|woman gesturing OK: light skin tone
1F6461F3FC200D2640FE0F|🙆🏼‍♀️|woman gesturing OK: medium-light skin tone
1F6461F3FD200D2640FE0F|🙆🏽‍♀️|woman gesturing OK: medium skin tone
1F6461F3FE200D2640FE0F|🙆🏾‍♀️|woman gesturing OK: medium-dark skin tone
1F6461F3FF200D2640FE0F|🙆🏿‍♀️|woman gesturing OK: dark skin tone
1F481|💁|person tipping hand
1F4811F3FB|💁🏻|person tipping hand: light skin tone
1F4811F3FC|💁🏼|person tipping hand: medium-light skin tone
1F4811F3FD|💁🏽|person tipping hand: medium skin tone
1F4811F3FE|💁🏾|person tipping hand: medium-dark skin tone
1F4811F3FF|💁🏿|person tipping hand: dark skin tone
1F481200D2642FE0F|💁‍♂️|man tipping hand
1F4811F3FB200D2642FE0F|💁🏻‍♂️|man tipping hand: light skin tone
1F4811F3FC200D2642FE0F|💁🏼‍♂️|man tipping hand: medium-light skin tone
1F4811F3FD200D2642FE0F|💁🏽‍♂️|man tipping hand: medium skin tone
1F4811F3FE200D2642FE0F|💁🏾‍♂️|man tipping hand: medium-dark skin tone
1F4811F3FF200D2642FE0F|💁🏿‍♂️|man tipping hand: dark skin tone
1F481200D2640FE0F|💁‍♀️|woman tipping hand
1F4811F3FB200D2640FE0F|💁🏻‍♀️|woman tipping hand: light skin tone
1F4811F3FC200D2640FE0F|💁🏼‍♀️|woman tipping hand: medium-light skin tone
1F4811F3FD200D2640FE0F|💁🏽‍♀️|woman tipping hand: medium skin tone
1F4811F3FE200D2640FE0F|💁🏾‍♀️|woman tipping hand: medium-dark skin tone
1F4811F3FF200D2640FE0F|💁🏿‍♀️|woman tipping hand: dark skin tone
1F64B|🙋|person raising hand
1F64B1F3FB|🙋🏻|person raising hand: light skin tone
1F64B1F3FC|🙋🏼|person raising hand: medium-light skin tone
1F64B1F3FD|🙋🏽|person raising hand: medium skin tone
1F64B1F3FE|🙋🏾|person raising hand: medium-dark skin tone
1F64B1F3FF|🙋🏿|person raising hand: dark skin tone
1F64B200D2642FE0F|🙋‍♂️|man raising hand
1F64B1F3FB200D2642FE0F|🙋🏻‍♂️|man raising hand: light skin tone
1F64B1F3FC200D2642FE0F|🙋🏼‍♂️|man raising hand: medium-light skin tone
1F64B1F3FD200D2642FE0F|🙋🏽‍♂️|man raising hand: medium skin tone
1F64B1F3FE200D2642FE0F|🙋🏾‍♂️|man raising hand: medium-dark skin tone
1F64B1F3FF200D2642FE0F|🙋🏿‍♂️|man raising hand: dark skin tone
1F64B200D2640FE0F|🙋‍♀️|woman raising hand
1F64B1F3FB200D2640FE0F|🙋🏻‍♀️|woman raising hand: light skin tone
1F64B1F3FC200D2640FE0F|🙋🏼‍♀️|woman raising hand: medium-light skin tone
1F64B1F3FD200D2640FE0F|🙋🏽‍♀️|woman raising hand: medium skin tone
1F64B1F3FE200D2640FE0F|🙋🏾‍♀️|woman raising hand: medium-dark skin tone
1F64B1F3FF200D2640FE0F|🙋🏿‍♀️|woman raising hand: dark skin tone
1F9CF|🧏|deaf person
1F9CF1F3FB|🧏🏻|deaf person: light skin tone
1F9CF1F3FC|🧏🏼|deaf person: medium-light skin tone
1F9CF1F3FD|🧏🏽|deaf person: medium skin tone
1F9CF1F3FE|🧏🏾|deaf person: medium-dark skin tone
1F9CF1F3FF|🧏🏿|deaf person: dark skin tone
1F9CF200D2642FE0F|🧏‍♂️|deaf man
1F9CF1F3FB200D2642FE0F|🧏🏻‍♂️|deaf man: light skin tone
1F9CF1F3FC200D2642FE0F|🧏🏼‍♂️|deaf man: medium-light skin tone
1F9CF1F3FD200D2642FE0F|🧏🏽‍♂️|deaf man: medium skin tone
1F9CF1F3FE200D2642FE0F|🧏🏾‍♂️|deaf man: medium-dark skin tone
1F9CF1F3FF200D2642FE0F|🧏🏿‍♂️|deaf man: dark skin tone
1F9CF200D2640FE0F|🧏‍♀️|deaf woman
1F9CF1F3FB200D2640FE0F|🧏🏻‍♀️|deaf woman: light skin tone
1F9CF1F3FC200D2640FE0F|🧏🏼‍♀️|deaf woman: medium-light skin tone
1F9CF1F3FD200D2640FE0F|🧏🏽‍♀️|deaf woman: medium skin tone
1F9CF1F3FE200D2640FE0F|🧏🏾‍♀️|deaf woman: medium-dark skin tone
1F9CF1F3FF200D2640FE0F|🧏🏿‍♀️|deaf woman: dark skin tone
1F647|🙇|person bowing
1F6471F3FB|🙇🏻|person bowing: light skin tone
1F6471F3FC|🙇🏼|person bowing: medium-light skin tone
1F6471F3FD|🙇🏽|person bowing: medium skin tone
1F6471F3FE|🙇🏾|person bowing: medium-dark skin tone
1F6471F3FF|🙇🏿|person bowing: dark skin tone
1F647200D2642FE0F|🙇‍♂️|man bowing
1F6471F3FB200D2642FE0F|🙇🏻‍♂️|man bowing: light skin tone
1F6471F3FC200D2642FE0F|🙇🏼‍♂️|man bowing: medium-light skin tone
1F6471F3FD200D2642FE0F|🙇🏽‍♂️|man bowing: medium skin tone
1F6471F3FE200D2642FE0F|🙇🏾‍♂️|man bowing: medium-dark skin tone
1F6471F3FF200D2642FE0F|🙇🏿‍♂️|man bowing: dark skin tone
1F647200D2640FE0F|🙇‍♀️|woman bowing
1F6471F3FB200D2640FE0F|🙇🏻‍♀️|woman bowing: light skin tone
1F6471F3FC200D2640FE0F|🙇🏼‍♀️|woman bowing: medium-light skin tone
1F6471F3FD200D2640FE0F|🙇🏽‍♀️|woman bowing: medium skin tone
1F6471F3FE200D2640FE0F|🙇🏾‍♀️|woman bowing: medium-dark skin tone
1F6471F3FF200D2640FE0F|🙇🏿‍♀️|woman bowing: dark skin tone
1F926|🤦|person facepalming
1F9261F3FB|🤦🏻|person facepalming: light skin tone
1F9261F3FC|🤦🏼|person facepalming: medium-light skin tone
1F9261F3FD|🤦🏽|person facepalming: medium skin tone
1F9261F3FE|🤦🏾|person facepalming: medium-dark skin tone
1F9261F3FF|🤦🏿|person facepalming: dark skin tone
1F926200D2642FE0F|🤦‍♂️|man facepalming
1F9261F3FB200D2642FE0F|🤦🏻‍♂️|man facepalming: light skin tone
1F9261F3FC200D2642FE0F|🤦🏼‍♂️|man facepalming: medium-light skin tone
1F9261F3FD200D2642FE0F|🤦🏽‍♂️|man facepalming: medium skin tone
1F9261F3FE200D2642FE0F|🤦🏾‍♂️|man facepalming: medium-dark skin tone
1F9261F3FF200D2642FE0F|🤦🏿‍♂️|man facepalming: dark skin tone
1F926200D2640FE0F|🤦‍♀️|woman facepalming
1F9261F3FB200D2640FE0F|🤦🏻‍♀️|woman facepalming: light skin tone
1F9261F3FC200D2640FE0F|🤦🏼‍♀️|woman facepalming: medium-light skin tone
1F9261F3FD200D2640FE0F|🤦🏽‍♀️|woman facepalming: medium skin tone
1F9261F3FE200D2640FE0F|🤦🏾‍♀️|woman facepalming: medium-dark skin tone
1F9261F3FF200D2640FE0F|🤦🏿‍♀️|woman facepalming: dark skin tone
1F937|🤷|person shrugging
1F9371F3FB|🤷🏻|person shrugging: light skin tone
1F9371F3FC|🤷🏼|person shrugging: medium-light skin tone
1F9371F3FD|🤷🏽|person shrugging: medium skin tone
1F9371F3FE|🤷🏾|person shrugging: medium-dark skin tone
1F9371F3FF|🤷🏿|person shrugging: dark skin tone
1F937200D2642FE0F|🤷‍♂️|man shrugging
1F9371F3FB200D2642FE0F|🤷🏻‍♂️|man shrugging: light skin tone
1F9371F3FC200D2642FE0F|🤷🏼‍♂️|man shrugging: medium-light skin tone
1F9371F3FD200D2642FE0F|🤷🏽‍♂️|man shrugging: medium skin tone
1F9371F3FE200D2642FE0F|🤷🏾‍♂️|man shrugging: medium-dark skin tone
1F9371F3FF200D2642FE0F|🤷🏿‍♂️|man shrugging: dark skin tone
1F937200D2640FE0F|🤷‍♀️|woman shrugging
1F9371F3FB200D2640FE0F|🤷🏻‍♀️|woman shrugging: light skin tone
1F9371F3FC200D2640FE0F|🤷🏼‍♀️|woman shrugging: medium-light skin tone
1F9371F3FD200D2640FE0F|🤷🏽‍♀️|woman shrugging: medium skin tone
1F9371F3FE200D2640FE0F|🤷🏾‍♀️|woman shrugging: medium-dark skin tone
1F9371F3FF200D2640FE0F|🤷🏿‍♀️|woman shrugging: dark skin tone
1F9D1200D2695FE0F|🧑‍⚕️|health worker
1F9D11F3FB200D2695FE0F|🧑🏻‍⚕️|health worker: light skin tone
1F9D11F3FC200D2695FE0F|🧑🏼‍⚕️|health worker: medium-light skin tone
1F9D11F3FD200D2695FE0F|🧑🏽‍⚕️|health worker: medium skin tone
1F9D11F3FE200D2695FE0F|🧑🏾‍⚕️|health worker: medium-dark skin tone
1F9D11F3FF200D2695FE0F|🧑🏿‍⚕️|health worker: dark skin tone
1F468200D2695FE0F|👨‍⚕️|man health worker
1F4681F3FB200D2695FE0F|👨🏻‍⚕️|man health worker: light skin tone
1F4681F3FC200D2695FE0F|👨🏼‍⚕️|man health worker: medium-light skin tone
1F4681F3FD200D2695FE0F|👨🏽‍⚕️|man health worker: medium skin tone
1F4681F3FE200D2695FE0F|👨🏾‍⚕️|man health worker: medium-dark skin tone
1F4681F3FF200D2695FE0F|👨🏿‍⚕️|man health worker: dark skin tone
1F469200D2695FE0F|👩‍⚕️|woman health worker
1F4691F3FB200D2695FE0F|👩🏻‍⚕️|woman health worker: light skin tone
1F4691F3FC200D2695FE0F|👩🏼‍⚕️|woman health worker: medium-light skin tone
1F4691F3FD200D2695FE0F|👩🏽‍⚕️|woman health worker: medium skin tone
1F4691F3FE200D2695FE0F|👩🏾‍⚕️|woman health worker: medium-dark skin tone
1F4691F3FF200D2695FE0F|👩🏿‍⚕️|woman health worker: dark skin tone
1F9D1200D1F393|🧑‍🎓|student
1F9D11F3FB200D1F393|🧑🏻‍🎓|student: light skin tone
1F9D11F3FC200D1F393|🧑🏼‍🎓|student: medium-light skin tone
1F9D11F3FD200D1F393|🧑🏽‍🎓|student: medium skin tone
1F9D11F3FE200D1F393|🧑🏾‍🎓|student: medium-dark skin tone
1F9D11F3FF200D1F393|🧑🏿‍🎓|student: dark skin tone
1F468200D1F393|👨‍🎓|man student
1F4681F3FB200D1F393|👨🏻‍🎓|man student: light skin tone
1F4681F3FC200D1F393|👨🏼‍🎓|man student: medium-light skin tone
1F4681F3FD200D1F393|👨🏽‍🎓|man student: medium skin tone
1F4681F3FE200D1F393|👨🏾‍🎓|man student: medium-dark skin tone
1F4681F3FF200D1F393|👨🏿‍🎓|man student: dark skin tone
1F469200D1F393|👩‍🎓|woman student
1F4691F3FB200D1F393|👩🏻‍🎓|woman student: light skin tone
1F4691F3FC200D1F393|👩🏼‍🎓|woman student: medium-light skin tone
1F4691F3FD200D1F393|👩🏽‍🎓|woman student: medium skin tone
1F4691F3FE200D1F393|👩🏾‍🎓|woman student: medium-dark skin tone
1F4691F3FF200D1F393|👩🏿‍🎓|woman student: dark skin tone
1F9D1200D1F3EB|🧑‍🏫|teacher
1F9D11F3FB200D1F3EB|🧑🏻‍🏫|teacher: light skin tone
1F9D11F3FC200D1F3EB|🧑🏼‍🏫|teacher: medium-light skin tone
1F9D11F3FD200D1F3EB|🧑🏽‍🏫|teacher: medium skin tone
1F9D11F3FE200D1F3EB|🧑🏾‍🏫|teacher: medium-dark skin tone
